date,sentiment
2016-08-31 15:27:35,0
2016-08-31 15:25:12,0
2016-08-31 15:23:36,0
2016-08-31 15:20:27,0
2016-08-30 17:37:57,0.625
2016-08-30 14:29:42,0.75
2016-08-29 17:47:18,-0.25
2016-08-29 14:43:06,0.375
2016-08-28 01:24:53,0
2016-08-28 00:46:04,0.25
2016-08-28 00:19:29,0
2016-08-24 15:41:48,-0.125
2016-08-24 02:00:58,-1.125
2016-08-24 01:59:07,0
2016-08-23 19:02:10,0
2016-08-23 15:23:03,0
2016-08-22 13:01:45,-0.25
2016-08-16 19:43:13,0
2016-08-16 19:40:42,-0.375
2016-08-16 19:34:43,0.5
2016-08-16 18:03:17,0
2016-08-15 09:01:13,-0.625
2016-08-14 20:06:36,-0.25
2016-08-14 17:53:31,-0.875
2016-08-14 05:38:07,-0.25
2016-08-13 17:25:11,0.25
2016-08-11 11:33:00,0.875
2016-08-11 10:25:56,0.75
2016-08-10 17:27:50,-0.25
2016-08-10 08:00:29,0.5
2016-08-10 06:49:10,0
2016-08-09 21:16:28,0
2016-08-09 20:24:20,0.75
2016-08-09 19:36:52,-0.25
2016-08-09 16:07:05,0.25
2016-08-07 01:27:53,-0.125
2016-08-07 00:21:10,0.5
2016-08-01 16:00:22,-0.25
2016-07-31 17:09:20,-0.125
2016-07-31 17:05:17,-1.5
2016-07-30 16:59:18,0.875
2016-07-30 16:28:05,0.5
2016-07-30 16:23:51,0
2016-07-30 15:52:05,0.25
2016-07-30 15:40:05,-0.5
2016-07-30 15:39:15,-0.875
2016-07-30 04:41:04,0
2016-07-29 22:26:21,0.625
2016-07-29 22:07:25,0.5
2016-07-29 18:59:12,0
2016-07-29 08:34:04,0.125
2016-07-29 04:15:08,0
2016-07-29 02:26:18,0.5
2016-07-28 07:19:57,0
2016-07-27 19:10:45,0
2016-07-27 17:19:57,0.375
2016-07-27 16:52:42,0.375
2016-07-27 15:55:34,0
2016-07-27 02:01:43,0.25
2016-07-27 02:00:29,0
2016-07-26 22:16:04,0.125
2016-07-26 18:22:14,0.75
2016-07-26 18:16:36,0
2016-07-25 15:37:39,0.625
2016-07-23 01:35:46,0
2016-07-23 01:34:30,0
2016-07-22 05:50:03,0
2016-07-21 05:53:01,-0.875
2016-07-21 04:58:40,1.125
2016-07-21 04:54:09,1.125
2016-07-21 01:39:21,0
2016-07-21 01:06:47,0.25
2016-07-21 00:57:51,0
2016-07-20 20:20:36,0
2016-07-20 19:07:53,0
2016-07-20 19:07:36,0.25
2016-07-20 18:25:26,0
2016-07-20 18:01:55,0
2016-07-20 16:56:28,1.125
2016-07-20 15:21:56,-0.375
2016-07-20 14:58:31,0
2016-07-20 14:37:26,-0.75
2016-07-19 16:28:06,0.75
2016-07-19 16:25:16,0
2016-07-19 15:12:29,0
2016-07-18 22:28:53,2
2016-07-18 22:23:23,0.875
2016-07-18 20:42:23,0
2016-07-18 20:29:33,-0.625
2016-07-18 09:18:05,-0.375
2016-07-18 06:49:32,0.625
2016-07-18 05:20:14,0
2016-07-18 05:14:04,0
2016-07-18 02:01:35,0.375
2016-07-17 22:25:27,0.625
2016-07-17 22:13:06,-0.875
2016-07-17 22:03:02,1
2016-07-17 21:43:47,0
2016-07-17 21:16:33,-0.875
2016-07-17 20:36:13,1.375
2016-07-17 20:20:00,0
2016-07-17 20:17:28,-0.5
2016-07-17 20:09:05,1.125
2016-07-17 14:41:42,0
2016-07-17 14:41:08,1.25
2016-07-17 12:23:22,0
2016-07-17 01:14:24,0.375
2016-07-16 22:51:49,0.5
2016-07-16 18:42:53,-0.75
2016-07-16 12:01:47,-0.625
2016-07-16 11:32:14,0
2016-07-16 11:25:42,-0.5
2016-07-16 11:13:51,0
2016-07-16 11:12:22,0
2016-07-16 11:11:37,0.875
2016-07-16 10:35:51,1.5
2016-07-15 06:55:15,0
2016-07-15 06:50:31,0
2016-07-15 06:49:07,-0.25
2016-07-15 03:36:19,0
2016-07-15 03:21:44,-0.125
2016-07-15 03:14:07,-0.5
2016-07-15 03:11:03,0
2016-07-15 03:02:49,0.625
2016-07-15 03:01:08,0
2016-07-15 02:59:06,-1.125
2016-07-15 02:42:42,0.875
2016-07-14 21:58:49,0
2016-07-14 21:17:04,-1.125
2016-07-14 20:03:57,0.375
2016-07-14 09:42:31,0.875
2016-07-13 07:15:25,0.375
2016-07-12 04:27:33,0
2016-07-12 04:23:16,0
2016-07-12 01:47:27,-0.25
2016-07-11 07:33:29,0.25
2016-07-10 22:43:53,-0.25
2016-07-10 22:38:39,0.625
2016-07-10 19:09:44,0.75
2016-07-10 18:15:58,-0.25
2016-07-10 18:15:28,0
2016-07-10 18:11:18,0
2016-07-10 18:02:57,0.875
2016-07-10 17:55:53,0.625
2016-07-10 17:51:47,0.75
2016-07-10 17:49:06,-1.125
2016-07-10 17:44:46,0
2016-07-10 17:40:49,0
2016-07-10 17:40:21,0.625
2016-07-10 17:39:15,0
2016-07-10 17:38:27,-0.625
2016-07-10 17:32:14,0.25
2016-07-10 17:29:59,-0.25
2016-07-10 17:27:54,-0.375
2016-07-10 17:20:43,-0.625
2016-07-10 16:53:56,0
2016-07-10 16:49:35,0
2016-07-09 05:25:38,-0.875
2016-07-09 05:21:01,0
2016-07-09 04:33:43,1.5
2016-07-08 20:39:47,0
2016-07-08 20:30:38,0
2016-07-08 20:29:48,0
2016-07-08 07:34:22,0.875
2016-07-08 06:37:41,-0.375
2016-07-07 12:46:39,-1.125
2016-07-06 23:47:07,0
2016-07-06 23:44:28,0
2016-07-06 23:41:53,1.25
2016-07-06 23:39:42,0.625
2016-07-06 23:36:06,0.5
2016-07-06 23:10:41,-0.375
2016-07-06 22:37:27,0
2016-07-06 07:34:51,0
2016-07-05 21:47:47,-0.25
2016-07-05 15:44:42,0.625
2016-07-05 15:38:32,0.25
2016-07-05 15:30:29,-0.375
2016-07-05 15:26:41,0
2016-07-05 14:06:59,-0.5
2016-06-30 21:15:16,-2.125
2016-06-30 20:53:56,-0.875
2016-06-29 13:20:20,0.25
2016-06-29 13:10:25,0
2016-06-29 13:07:49,-0.125
2016-06-29 12:49:28,0
2016-06-28 20:19:09,0.625
2016-06-27 05:27:06,0
2016-06-27 05:21:59,0
2016-06-27 05:21:16,0
2016-06-27 05:18:32,-0.5
2016-06-24 07:24:12,0
2016-06-22 01:11:54,-2.375
2016-06-20 21:49:36,0
2016-06-20 15:47:23,-0.5
2016-06-19 15:30:20,0
2016-06-19 15:29:12,-1.375
2016-06-19 15:25:26,0.125
2016-06-19 15:18:10,-1.375
2016-06-17 00:37:36,0
2016-06-17 00:35:20,0.5
2016-06-17 00:32:41,-2.375
2016-06-17 00:26:50,0
2016-06-15 15:26:57,-0.625
2016-06-15 15:14:14,0.125
2016-06-15 15:10:29,0
2016-06-15 15:07:44,0
2016-06-15 15:06:26,-0.25
2016-06-15 15:04:10,0
2016-06-15 07:37:53,0
2016-06-12 22:24:54,0
2016-06-12 22:14:33,-0.25
2016-06-12 22:11:55,-0.5
2016-06-12 22:09:24,-0.25
2016-06-12 22:05:51,0.625
2016-06-12 21:38:42,-0.25
2016-06-12 21:36:20,-0.625
2016-06-12 21:33:25,-0.875
2016-06-11 01:31:11,0
2016-06-10 23:30:06,-1.5
2016-06-10 23:27:38,-0.5
2016-06-10 23:23:14,0.375
2016-06-10 18:50:58,0.25
2016-06-10 17:04:28,0.25
2016-06-10 07:11:05,-0.5
2016-06-10 07:10:45,0
2016-06-09 02:14:23,0
2016-06-09 01:52:26,0.25
2016-06-08 13:46:21,0
2016-06-08 03:37:04,0
2016-06-08 03:24:00,-0.25
2016-06-07 21:36:51,0
2016-06-07 19:08:54,0.625
2016-06-06 01:34:53,0
2016-06-05 23:05:26,0.625
2016-06-05 21:44:54,0
2016-06-05 20:38:26,0
2016-06-05 17:28:19,0.875
2016-06-04 20:34:13,0
2016-06-04 20:01:22,0.25
2016-06-04 19:27:01,0
2016-06-04 08:08:58,1
2016-06-04 08:02:58,0
2016-06-04 07:50:58,0.5
2016-06-04 07:41:00,-0.625
2016-06-03 22:14:33,0.125
2016-06-03 18:52:57,1.125
2016-06-03 16:53:15,-0.375
2016-06-03 01:35:59,0
2016-06-02 20:45:59,0
2016-06-02 20:42:23,0
2016-06-02 02:13:52,2.125
2016-06-01 04:14:59,0
2016-05-30 02:05:24,0.375
2016-05-29 05:11:38,0.875
2016-05-28 02:18:00,0
2016-05-28 01:49:43,0.625
2016-05-27 22:51:08,-0.125
2016-05-27 22:16:59,0.125
2016-05-27 22:12:54,0
2016-05-27 21:36:03,0
2016-05-26 22:45:53,-0.625
2016-05-26 17:54:30,0.375
2016-05-25 23:13:20,1.25
2016-05-25 14:38:57,0.375
2016-05-25 14:36:19,0
2016-05-22 06:47:04,0.375
2016-05-19 18:22:44,0
2016-05-19 04:59:37,1.25
2016-05-19 00:51:38,-0.125
2016-05-18 19:47:37,1.75
2016-05-18 19:30:33,0.375
2016-05-18 19:00:02,0
2016-05-18 18:53:25,-1.375
2016-05-18 18:51:56,0.5
2016-05-17 19:37:50,0
2016-05-16 22:00:55,0.25
2016-05-16 21:58:40,0.25
2016-05-16 21:56:37,-0.75
2016-05-16 16:33:14,-0.375
2016-05-16 04:33:35,-0.125
2016-05-16 02:58:57,0
2016-05-16 02:54:21,0
2016-05-16 02:50:28,0
2016-05-16 01:27:48,-0.25
2016-05-15 23:08:56,0.625
2016-05-15 22:54:36,0
2016-05-14 22:03:05,0.625
2016-05-14 21:59:29,0.875
2016-05-14 21:24:21,0
2016-05-14 20:00:46,0.25
2016-05-13 15:51:40,0.5
2016-05-13 15:51:32,0.375
2016-05-13 15:51:16,0
2016-05-12 21:45:21,1.625
2016-05-12 21:08:13,0
2016-05-12 14:59:09,-0.625
2016-05-12 05:16:01,0
2016-05-12 05:03:51,0
2016-05-12 03:09:18,0
2016-05-12 02:57:27,0
2016-05-10 21:36:35,0
2016-05-10 20:55:31,0
2016-05-10 01:48:01,0
2016-05-09 22:42:51,0.25
2016-05-07 04:48:51,2.125
2016-05-07 01:11:29,0
2016-05-07 01:08:05,-0.75
2016-05-07 00:47:35,0.625
2016-05-06 18:33:16,0
2016-05-06 13:52:42,0
2016-05-06 09:20:07,1.25
2016-05-06 05:51:53,0.625
2016-05-06 05:42:07,-0.25
2016-05-06 05:32:04,0
2016-05-06 04:40:32,-0.25
2016-05-06 03:55:20,0
2016-05-05 20:56:46,-0.25
2016-05-05 07:36:27,0
2016-05-03 03:39:42,0.625
2016-05-02 22:29:56,0.25
2016-05-02 17:34:04,0.125
2016-05-02 16:41:22,0
2016-05-01 23:43:09,1
2016-05-01 20:58:51,0
2016-05-01 20:58:25,0.25
2016-05-01 17:45:47,0
2016-05-01 17:07:03,0
2016-05-01 16:36:43,0
2016-05-01 05:56:57,0
2016-05-01 05:52:56,0
2016-05-01 01:10:35,0.375
2016-04-30 23:58:41,-0.625
2016-04-30 23:56:19,0.625
2016-04-30 23:52:55,1.375
2016-04-30 23:50:06,1.5
2016-04-30 23:44:37,0
2016-04-30 06:46:09,0
2016-04-30 04:54:28,0
2016-04-30 01:14:50,-0.75
2016-04-30 01:13:29,0
2016-04-30 01:13:00,-0.5
2016-04-30 01:12:00,-0.25
2016-04-30 01:10:42,-0.25
2016-04-30 01:09:20,-0.625
2016-04-30 01:05:43,1.75
2016-04-30 00:59:01,0.5
2016-04-30 00:56:59,1
2016-04-30 00:45:28,0
2016-04-30 00:43:38,0.625
2016-04-29 22:58:03,-0.25
2016-04-29 19:13:25,0.375
2016-04-29 19:06:30,0
2016-04-27 23:13:57,0.625
2016-04-27 18:48:33,0
2016-04-27 16:55:11,0.25
2016-04-27 16:49:28,-0.125
2016-04-27 16:47:45,-0.5
2016-04-27 16:45:14,0.375
2016-04-27 16:43:15,0.375
2016-04-27 15:51:25,0
2016-04-26 18:26:21,-0.75
2016-04-24 09:59:38,0
2016-04-24 08:57:17,0
2016-04-23 05:57:35,-0.125
2016-04-21 21:22:15,0.5
2016-04-21 21:21:55,-0.125
2016-04-20 21:01:40,-0.25
2016-04-20 20:54:15,0.5
2016-04-20 15:57:21,-0.375
2016-04-20 04:06:51,0.5
2016-04-20 01:36:45,0.75
2016-04-20 01:30:31,0
2016-04-18 06:21:34,0.375
2016-04-17 22:34:35,0
2016-04-17 22:10:18,0
2016-04-17 21:38:36,0.625
2016-04-17 01:11:25,0
2016-04-14 06:49:07,0
2016-04-12 06:55:02,0.375
2016-04-11 17:55:37,0.25
2016-04-11 17:01:41,0
2016-04-11 07:40:14,0
2016-04-10 02:01:09,-1.25
2016-04-09 20:57:42,0
2016-04-09 18:19:42,0
2016-04-09 06:24:39,0
2016-04-09 06:09:27,0
2016-04-09 01:13:48,0
2016-04-09 00:37:50,-0.5
2016-04-09 00:35:20,2.5
2016-04-08 23:25:30,0.25
2016-04-08 22:50:04,0
2016-04-08 21:17:01,0.25
2016-04-08 21:10:20,0
2016-04-08 20:14:48,0.5
2016-04-08 20:13:45,0
2016-04-08 19:33:04,-0.625
2016-04-08 17:56:27,0.375
2016-04-08 02:59:32,-0.5
2016-04-08 00:20:51,0
2016-04-07 17:01:44,0.5
2016-04-07 16:24:55,-0.25
2016-04-06 16:48:47,0.25
2016-04-06 16:46:14,0.75
2016-04-06 16:26:58,0
2016-04-06 16:21:30,0.625
2016-04-06 16:12:30,0
2016-04-06 15:40:53,1.25
2016-04-06 07:20:29,0.25
2016-04-05 23:04:48,-0.25
2016-04-05 23:04:16,0.25
2016-04-05 22:57:22,0
2016-04-05 18:10:32,0
2016-04-04 17:21:55,0
2016-04-04 16:33:48,0
2016-04-04 15:56:48,0
2016-04-04 00:37:48,0
2016-04-04 00:37:36,0
2016-04-04 00:13:36,0
2016-04-04 00:12:25,-0.75
2016-04-04 00:06:19,0.5
2016-04-03 23:28:42,0
2016-04-03 22:22:01,0.25
2016-04-03 22:17:18,0
2016-04-03 22:16:41,0
2016-04-03 22:16:06,0.5
2016-04-03 22:13:55,0
2016-04-03 22:12:45,-0.25
2016-04-03 22:10:23,-0.25
2016-04-03 22:08:10,1
2016-04-03 22:04:35,0
2016-04-03 22:02:57,0
2016-04-03 22:02:16,0.375
2016-04-03 21:55:13,0.25
2016-04-03 21:52:46,0.625
2016-04-03 21:47:19,0
2016-04-03 21:47:04,0.5
2016-04-03 21:44:58,0
2016-04-03 21:42:49,0
2016-04-03 20:57:38,-0.375
2016-04-03 20:54:35,-0.625
2016-04-03 20:52:05,1.75
2016-04-03 20:51:25,0
2016-04-03 20:49:44,-0.25
2016-04-03 19:52:30,0.25
2016-04-03 19:50:07,0.625
2016-04-03 19:46:27,0
2016-04-03 19:45:39,0.875
2016-04-03 19:44:35,0.5
2016-04-03 19:36:18,0
2016-04-03 19:32:14,0
2016-04-03 19:27:15,0
2016-04-03 19:11:15,-0.25
2016-04-03 18:59:58,0
2016-04-03 18:56:43,0
2016-04-03 18:40:38,0
2016-04-03 18:28:48,0
2016-04-03 06:20:38,0
2016-04-02 20:07:43,0
2016-04-02 20:06:46,0
2016-04-02 19:31:55,1.125
2016-04-02 19:30:17,0.25
2016-04-02 19:28:37,0.5
2016-04-02 19:27:16,-0.625
2016-04-02 19:24:34,-0.125
2016-04-02 19:19:36,-0.25
2016-04-02 19:15:20,0.25
2016-04-02 19:09:40,0
2016-04-02 06:48:52,0
2016-04-02 02:26:33,0
2016-04-01 20:30:34,0
2016-04-01 18:54:41,0
2016-04-01 18:50:57,0
2016-04-01 18:43:55,0
2016-04-01 18:38:13,0.25
2016-04-01 18:33:45,0.75
2016-04-01 17:33:12,-0.5
2016-04-01 17:23:39,0.375
2016-04-01 16:11:38,-0.25
2016-04-01 05:43:29,0
2016-04-01 05:36:18,0
2016-04-01 05:34:47,0
2016-04-01 05:04:47,0.5
2016-04-01 05:01:22,-0.25
2016-04-01 05:00:26,0.625
2016-04-01 04:54:10,0
2016-04-01 02:12:24,0
2016-03-31 23:19:07,0.5
2016-03-31 23:09:53,0
2016-03-31 23:09:44,-0.25
2016-03-31 21:47:36,0
2016-03-31 21:09:52,-0.5
2016-03-31 20:43:51,0
2016-03-31 20:31:51,-1.25
2016-03-31 16:20:33,0
2016-03-31 16:03:14,0
2016-03-31 15:47:40,1
2016-03-31 06:59:53,0
2016-03-30 22:48:26,1.5
2016-03-30 22:40:55,-0.25
2016-03-30 22:23:46,0
2016-03-30 16:54:40,0.5
2016-03-30 16:51:20,0
2016-03-29 23:52:17,-0.25
2016-03-24 23:15:23,0
2016-03-20 17:22:30,0
2016-03-19 18:30:39,0
2016-03-18 18:11:06,0
2016-03-18 02:42:01,0
2016-03-18 00:34:37,0.375
2016-03-10 07:29:17,0.375
2016-03-09 18:37:34,0
2016-03-09 18:20:50,0.625
2016-03-09 17:28:47,-0.625
2016-03-09 16:57:53,0
2016-03-07 17:18:16,-0.375
2016-03-06 22:47:00,0.25
2016-03-06 22:40:47,0
2016-03-05 18:32:48,0
2016-03-05 00:48:43,-0.125
2016-03-05 00:20:01,0.25
2016-03-04 09:32:10,0.25
2016-03-02 22:00:16,-0.5
2016-03-02 18:17:12,0.625
2016-03-02 18:16:19,-0.625
2016-03-02 17:57:34,-0.25
2016-03-02 08:42:12,0
2016-03-02 00:27:38,0
2016-03-01 21:23:13,0
2016-03-01 20:48:15,-0.625
2016-03-01 09:46:20,1
2016-03-01 00:32:23,0
2016-02-29 00:34:43,0.125
2016-02-28 23:56:33,-0.375
2016-02-28 01:54:07,-0.125
2016-02-27 21:25:10,-0.5
2016-02-27 18:38:36,1.125
2016-02-27 17:44:11,0.125
2016-02-27 17:43:43,-0.5
2016-02-26 22:34:46,0.25
2016-02-24 16:59:02,-0.5
2016-02-24 16:45:01,0
2016-02-24 00:38:10,0
2016-02-23 23:07:29,0.25
2016-02-23 21:10:44,-0.625
2016-02-23 21:09:12,0.75
2016-02-23 20:48:08,0
2016-02-23 19:56:24,0
2016-02-21 23:26:00,-0.875
2016-02-21 23:22:39,-0.375
2016-02-21 20:47:31,0
2016-02-21 01:51:20,1.5
2016-02-20 20:37:47,0.25
2016-02-19 08:37:53,1.125
2016-02-19 07:31:08,0
2016-02-19 04:42:07,0
2016-02-18 19:26:02,-0.25
2016-02-18 19:25:27,0
2016-02-18 19:23:49,0
2016-02-18 19:15:00,0.875
2016-02-17 21:38:03,0
2016-02-17 08:57:44,0
2016-02-17 06:02:08,0
2016-02-16 21:39:08,0.875
2016-02-16 08:28:50,0
2016-02-16 08:26:18,0
2016-02-14 18:07:00,0
2016-02-14 10:18:22,0.5
2016-02-12 17:24:49,0
2016-02-11 07:30:10,0
2016-02-11 07:24:44,0
2016-02-11 07:13:28,0
2016-02-11 07:11:54,0
2016-02-11 07:10:01,0.5
2016-02-11 06:51:24,0.875
2016-02-10 08:49:55,-0.125
2016-02-10 08:07:55,0
2016-02-09 00:06:48,0.375
2016-02-05 17:51:21,-0.25
2016-02-03 08:41:47,1.25
2016-01-23 19:43:17,0
2016-01-21 23:00:26,0
2016-01-21 16:48:44,0
2016-01-20 17:56:05,-0.25
2016-01-19 04:11:54,1.75
2016-01-18 03:09:21,0
2016-01-18 03:07:21,-0.5
2016-01-18 02:57:16,0
2016-01-17 22:14:51,-0.375
2016-01-17 22:13:12,0.875
2016-01-17 22:09:45,-1.5
2016-01-17 22:03:47,-0.25
2016-01-17 21:56:49,-0.25
2016-01-17 21:52:17,-0.75
2016-01-17 21:38:01,0.25
2016-01-17 20:14:59,0
2016-01-17 20:13:58,-0.25
2016-01-17 20:06:21,0
2016-01-17 20:05:11,0.375
2016-01-17 19:14:52,-1.375
2016-01-17 08:43:08,0
2016-01-16 21:44:23,0
2016-01-16 01:47:15,-0.375
2016-01-16 01:38:49,0.875
2016-01-12 18:21:28,0
2016-01-12 02:57:10,0
2016-01-11 09:00:43,0
2016-01-10 20:11:38,-0.625
2016-01-10 20:08:28,-0.375
2016-01-10 20:04:43,0.125
2016-01-02 17:07:03,0.375
2016-01-01 00:19:43,-0.625
2015-12-22 18:41:22,0
2015-12-22 04:57:19,0
2015-12-22 04:16:36,-0.25
2015-12-22 03:44:50,0
2015-12-22 03:31:36,0
2015-12-22 03:15:56,0
2015-12-22 03:14:36,0.375
2015-12-22 03:12:56,0
2015-12-22 02:32:46,0.375
2015-12-22 01:25:00,0
2015-12-21 00:22:44,0
2015-12-20 20:52:22,0
2015-12-20 20:51:17,1.75
2015-12-19 09:57:50,0.625
2015-12-19 04:14:31,-0.25
2015-12-19 04:12:29,-1.25
2015-12-19 00:22:18,0
2015-12-19 00:09:39,0.375
2015-12-18 22:35:22,-0.625
2015-12-18 21:56:30,0.375
2015-12-18 21:18:21,-0.625
2015-12-18 20:30:20,0
2015-12-18 20:14:42,0.375
2015-12-18 19:55:36,-0.625
2015-12-18 01:48:45,0
2015-12-18 01:47:30,0
2015-12-18 01:34:38,-0.625
2015-12-18 01:23:38,-0.75
2015-12-18 00:29:20,1.375
2015-12-17 08:23:44,-0.5
2015-12-17 03:44:16,0
2015-12-15 20:57:20,0.75
2015-12-11 21:46:36,0
2015-12-10 09:35:38,-0.375
2015-12-10 09:11:55,0
2015-12-09 22:23:09,0
2015-12-06 20:54:21,0
2015-12-04 16:31:52,0
2015-12-04 15:00:07,-0.75
2015-12-04 08:59:29,0.375
2015-12-04 01:54:08,0
2015-12-03 12:12:43,0
2015-12-02 17:18:57,0
2015-11-27 01:29:32,0
2015-11-24 17:44:30,1.5
2015-11-24 17:14:54,0.625
2015-11-24 17:02:22,-0.25
2015-11-24 16:41:29,-1.25
2015-11-24 12:37:34,-0.25
2015-11-24 12:30:59,0.25
2015-11-24 12:25:16,1.75
2015-11-24 12:24:02,0
2015-11-20 22:37:33,0
2015-11-20 02:57:53,0
2015-11-20 02:55:09,-0.375
2015-11-20 01:47:30,0
2015-11-20 01:46:52,0.625
2015-11-20 01:38:00,0.5
2015-11-20 01:35:59,-0.375
2015-11-18 18:00:02,0.625
2015-11-12 17:00:13,-0.25
2015-11-08 09:40:35,0.25
2015-11-04 22:50:02,0
2015-11-02 21:27:57,0.75
2015-11-01 05:44:34,0
2015-10-30 23:24:57,0
2015-10-30 15:34:42,0
2015-10-29 01:33:08,-0.375
2015-10-29 01:25:22,0
2015-10-29 00:54:58,-0.125
2015-10-27 03:07:18,1.125
2015-10-27 02:25:55,0
2015-10-26 23:02:02,0.875
2015-10-26 22:58:25,0
2015-10-26 20:03:35,0
2015-10-26 14:52:25,0
2015-10-26 14:51:37,0.75
2015-10-25 19:05:42,0.875
2015-10-25 19:03:45,-0.5
2015-10-25 19:02:11,0.25
2015-10-25 18:58:48,0.625
2015-10-25 18:57:18,0.625
2015-10-25 18:54:55,-0.125
2015-10-25 18:50:18,0
2015-10-23 23:44:22,0.625
2015-10-23 23:39:08,0.125
2015-10-23 22:34:15,0.5
2015-10-23 22:29:46,-0.875
